FIPS,county_clean,State,married.slope_2022,unmarried.slope_2022,household_volatility,E_POV150,E_UNINSUR,E_CROWD,E_NOVEH,E_MINRTY,E_AGE65,healthcare_vulnerability,disease_risk_score,covid_cases,covid_cases_per_100k
37121,"mitchell, north carolina",NC,-113.45,-108.230798512697,221.680798512697,3365,1558,79,382,1213,3738,1637,1070.8723194050788,4815,32187.9804799786
48335,"mitchell, texas",TX,-56.8464285714286,53.1928571428571,110.03928571428571,1246,1106,193,57,4298,1301,1299,823.4157142857142,2156,26114.3410852713
01097,"mobile, alabama",AL,-629.814285714286,815.214285714286,1445.028571428572,117129,45822,2857,11209,180007,67171,48679,29785.411428571428,135840,32813.4171705191
000NA,"moca municipio, puerto rico",NA,-430.942857142857,129.085714285714,560.028571428571,NA,NA,NA,NA,NA,NA,0,224.0114285714284,NA,NA
06049,"modoc, california",CA,-60.85,-127.318115707822,188.168115707822,2209,928,116,123,2023,2427,1044,701.6672462831287,987,11148.763131142
08081,"moffat, colorado",CO,-128.264285714286,94.5922456319386,222.85653134622459,3363,1706,117,271,2674,1873,1823,1182.9426125384898,3799,28889.7338403042
04015,"mohave, arizona",AZ,1628.27233354887,770.557142857143,2398.829476406013,54702,19536,3036,4517,49169,64146,22572,14502.731790562404,68398,32416.4210087299
29135,"moniteau, missouri",MO,-230.209179056241,31.5178571428571,261.7270361990981,2616,2233,138,377,1697,2574,2371,1527.2908144796393,4434,27874.5206512856
34025,"monmouth, new jersey",NJ,4359.94061085978,765.153571428571,5125.094182288351,66854,32666,3642,16267,155193,109761,36308,23834.83767291534,220141,35459.6574535977
06051,"mono, california",CA,330.401671499014,-693.994101531804,1024.395773030818,2451,1800,216,165,5057,2198,2016,1619.3583092123272,3355,23306.7037165683
